PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x00000000800013c8, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800013cc, INSTR: 0x00013b83, REG x23: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800013d0, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800013d4, INSTR: 0x00008067
PC: 0x0000000080000920, INSTR: 0x4001f7b7, REG x15: 0x000000004001f000
PC: 0x0000000080000924, INSTR: 0xa1f7879b, REG x15: 0x000000004001ea1f
PC: 0x0000000080000928, INSTR: 0x00179793, REG x15: 0x000000008003d43e
PC: 0x000000008000092c, INSTR: 0x71679823, MEM 0x000000008003db4e: 0x0000000000000000
PC: 0x0000000080000930, INSTR: 0x0125dcb3, REG x25: 0x0000000000000001
PC: 0x0000000080000934, INSTR: 0x4040853b, REG x10: 0xffffffff80000920
PC: 0x0000000080000938, INSTR: 0x005f06b3, REG x13: 0x0000000000000000
PC: 0x000000008000093c, INSTR: 0x00e75733, REG x14: 0x0000000000000000
PC: 0x0000000080000940, INSTR: 0x000932b3, REG x5: 0x0000000000000000
PC: 0x0000000080000944, INSTR: 0x009bd033
PC: 0x0000000080000948, INSTR: 0x00731d33, REG x26: 0x0000000000000000
PC: 0x000000008000094c, INSTR: 0x01ff5633, REG x12: 0x0000000000000000
PC: 0x0000000080000950, INSTR: 0x00ce1463
PC: 0x0000000080000958, INSTR: 0x019b5cb3, REG x25: 0x0000000000000000
PC: 0x000000008000095c, INSTR: 0x100050b7, REG x1: 0x0000000010005000
PC: 0x0000000080000960, INSTR: 0x00309093, REG x1: 0x0000000080028000
PC: 0x0000000080000964, INSTR: 0xf5008093, REG x1: 0x0000000080027f50
PC: 0x0000000080000968, INSTR: 0x6de0b823, MEM 0x0000000080028620: 0x0000000000000000
PC: 0x000000008000096c, INSTR: 0x01745db3, REG x27: 0x0000000000000000
PC: 0x0000000080000970, INSTR: 0x00d4deb3, REG x29: 0x0000000080001308
PC: 0x0000000080000974, INSTR: 0x000826b3, REG x13: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x01e3d4b3, REG x9: 0x0000000080001308
PC: 0x000000008000097c, INSTR: 0x00ee6e33, REG x28: 0x000000008004f877
PC: 0x0000000080000980, INSTR: 0xf28894e3
PC: 0x0000000080000984, INSTR: 0x0040006f
PC: 0x0000000080000988, INSTR: 0x40dbd433, REG x8: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x0085d033
PC: 0x0000000080000990, INSTR: 0x43205293, REG x5: 0x0000000000000000
PC: 0x0000000080000994, INSTR: 0x00f857b3, REG x15: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x7cc0006f
PC: 0x0000000080001164, INSTR: 0xdb4ff06f
PC: 0x0000000080000718, INSTR: 0x007ed433, REG x8: 0x0000000000800013
PC: 0x000000008000071c, INSTR: 0x00d5d633, REG x12: 0x0000000000000001
PC: 0x0000000080000720, INSTR: 0x400117b7, REG x15: 0x0000000040011000
PC: 0x0000000080000724, INSTR: 0x00179793, REG x15: 0x0000000080022000
PC: 0x0000000080000728, INSTR: 0x95378793, REG x15: 0x0000000080021953
PC: 0x000000008000072c, INSTR: 0x7df7d583, REG x11: 0x0000000000000000, MEM 0x0000000080022132
PC: 0x0000000080000730, INSTR: 0x0124d933, REG x18: 0x0000000080001308
PC: 0x0000000080000734, INSTR: 0x01875d33, REG x26: 0x0000000000000000
PC: 0x0000000080000738, INSTR: 0x005c5eb3, REG x29: 0x0000000000000000
PC: 0x000000008000073c, INSTR: 0x01c3d733, REG x14: 0x0000000000000000
PC: 0x0000000080000740, INSTR: 0x015fd933, REG x18: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x000801b7, REG x3: 0x0000000000080000
PC: 0x0000000080000748, INSTR: 0x0471819b, REG x3: 0x0000000000080047
PC: 0x000000008000074c, INSTR: 0x00c19193, REG x3: 0x0000000080047000
PC: 0x0000000080000750, INSTR: 0xf5d18193, REG x3: 0x0000000080046f5d
PC: 0x0000000080000754, INSTR: 0x957198a3, MEM 0x00000000800468ae: 0x0000000000000000
PC: 0x0000000080000758, INSTR: 0x01665733, REG x14: 0x0000000000000001
PC: 0x000000008000075c, INSTR: 0x00000c93, REG x25: 0x0000000000000000
PC: 0x0000000080000760, INSTR: 0x00400813, REG x16: 0x0000000000000004
PC: 0x0000000080000764, INSTR: 0x0040006f
PC: 0x0000000080000768, INSTR: 0x00325f33, REG x30: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x01875d33, REG x26: 0x0000000000000001
PC: 0x0000000080000770, INSTR: 0x85fae393, REG x7: 0xfffffffffffff85f
PC: 0x0000000080000774, INSTR: 0x00c95033
PC: 0x0000000080000778, INSTR: 0x012e53b3, REG x7: 0x000000008004f877
PC: 0x000000008000077c, INSTR: 0x001c8c93, REG x25: 0x0000000000000001
PC: 0x0000000080000780, INSTR: 0xff0cc4e3
PC: 0x0000000080000768, INSTR: 0x00325f33, REG x30: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x01875d33, REG x26: 0x0000000000000001
PC: 0x0000000080000770, INSTR: 0x85fae393, REG x7: 0xfffffffffffff85f
PC: 0x0000000080000774, INSTR: 0x00c95033
PC: 0x0000000080000778, INSTR: 0x012e53b3, REG x7: 0x000000008004f877
PC: 0x000000008000077c, INSTR: 0x001c8c93, REG x25: 0x0000000000000002
PC: 0x0000000080000780, INSTR: 0xff0cc4e3
PC: 0x0000000080000768, INSTR: 0x00325f33, REG x30: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x01875d33, REG x26: 0x0000000000000001
PC: 0x0000000080000770, INSTR: 0x85fae393, REG x7: 0xfffffffffffff85f
PC: 0x0000000080000774, INSTR: 0x00c95033
PC: 0x0000000080000778, INSTR: 0x012e53b3, REG x7: 0x000000008004f877
PC: 0x000000008000077c, INSTR: 0x001c8c93, REG x25: 0x0000000000000003
PC: 0x0000000080000780, INSTR: 0xff0cc4e3
PC: 0x0000000080000768, INSTR: 0x00325f33, REG x30: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x01875d33, REG x26: 0x0000000000000001
PC: 0x0000000080000770, INSTR: 0x85fae393, REG x7: 0xfffffffffffff85f
PC: 0x0000000080000774, INSTR: 0x00c95033
PC: 0x0000000080000778, INSTR: 0x012e53b3, REG x7: 0x000000008004f877
PC: 0x000000008000077c, INSTR: 0x001c8c93, REG x25: 0x0000000000000004
PC: 0x0000000080000780, INSTR: 0xff0cc4e3
PC: 0x0000000080000784, INSTR: 0x0040006f
PC: 0x0000000080000788, INSTR: 0x005221b3, REG x3: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x013e44b3, REG x9: 0x0000000000000777
PC: 0x0000000080000790, INSTR: 0x00df5433, REG x8: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x400219b7, REG x19: 0x0000000040021000
PC: 0x0000000080000798, INSTR: 0x00199993, REG x19: 0x0000000080042000
PC: 0x000000008000079c, INSTR: 0xd2998993, REG x19: 0x0000000080041d29
PC: 0x00000000800007a0, INSTR: 0x9ff9a183, REG x3: 0x0000000000000000, MEM 0x0000000080041728
PC: 0x00000000800007a4, INSTR: 0x2000f537, REG x10: 0x000000002000f000
PC: 0x00000000800007a8, INSTR: 0x00251513, REG x10: 0x000000008003c000
PC: 0x00000000800007ac, INSTR: 0xee150513, REG x10: 0x000000008003bee1
PC: 0x00000000800007b0, INSTR: 0x70654703, REG x14: 0x0000000000000000, MEM 0x000000008003c5e7
PC: 0x00000000800007b4, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x00000000800007b8, INSTR: 0x029a0a1b, REG x20: 0x0000000000080029
PC: 0x00000000800007bc, INSTR: 0x00ca1a13, REG x20: 0x0000000080029000
PC: 0x00000000800007c0, INSTR: 0xf8da0a13, REG x20: 0x0000000080028f8d
PC: 0x00000000800007c4, INSTR: 0x9f7a2d83, REG x27: 0x0000000000000000, MEM 0x0000000080028984
PC: 0x00000000800007c8, INSTR: 0xdab53893, REG x17: 0x0000000000000001
PC: 0x00000000800007cc, INSTR: 0x100095b7, REG x11: 0x0000000010009000
PC: 0x00000000800007d0, INSTR: 0x00359593, REG x11: 0x0000000080048000
PC: 0x00000000800007d4, INSTR: 0x81b58593, REG x11: 0x000000008004781b
PC: 0x00000000800007d8, INSTR: 0x1295b2a3, MEM 0x0000000080047940: 0x0000000000000777
PC: 0x00000000800007dc, INSTR: 0x0169df33, REG x30: 0x0000000080041d29
PC: 0x00000000800007e0, INSTR: 0x40019fb7, REG x31: 0x0000000040019000
PC: 0x00000000800007e4, INSTR: 0x001f9f93, REG x31: 0x0000000080032000
PC: 0x00000000800007e8, INSTR: 0x300f8f93, REG x31: 0x0000000080032300
PC: 0x00000000800007ec, INSTR: 0x3c0f8b83, REG x23: 0x0000000000000000, MEM 0x00000000800326c0
PC: 0x00000000800007f0, INSTR: 0x01dc9c9b, REG x25: 0xffffffff80000000
PC: 0x00000000800007f4, INSTR: 0x00b85d33, REG x26: 0x0000000000000000
PC: 0x00000000800007f8, INSTR: 0x00400a93, REG x21: 0x0000000000000004
PC: 0x00000000800007fc, INSTR: 0x00100213, REG x4: 0x0000000000000001
PC: 0x0000000080000800, INSTR: 0x0040006f
PC: 0x0000000080000804, INSTR: 0x0104ddb3, REG x27: 0x0000000000000077
PC: 0x0000000080000808, INSTR: 0x0085d933, REG x18: 0x000000008004781b
PC: 0x000000008000080c, INSTR: 0x0148d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000810, INSTR: 0x00cf5033
PC: 0x0000000080000814, INSTR: 0x0198d9b3, REG x19: 0x0000000000000001
PC: 0x0000000080000818, INSTR: 0x47d000ef, REG x1: 0x000000008000081c
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x0000000000000777
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x000000008004781b
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fea0: 0x000000008003bee1
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000080032300
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000001
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0x000000007ffb0194
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x0000000000000000
PC: 0x00000000800014ec, INSTR: 0xc2614f97, REG x31: 0x00000000426154ec
PC: 0x00000000800014f0, INSTR: 0x01f25c33, REG x24: 0x0000000000000000
PC: 0x00000000800014f4, INSTR: 0x0060d4b3, REG x9: 0x000000008000081c
PC: 0x00000000800014f8, INSTR: 0x00bdf333, REG x6: 0x0000000000000013
PC: 0x00000000800014fc, INSTR: 0x40020737, REG x14: 0x0000000040020000
PC: 0x0000000080001500, INSTR: 0xb537071b, REG x14: 0x000000004001fb53
PC: 0x0000000080001504, INSTR: 0x00171713, REG x14: 0x000000008003f6a6
PC: 0x0000000080001508, INSTR: 0xab671b03, REG x22: 0x0000000000000000, MEM 0x000000008003f15c
PC: 0x000000008000150c, INSTR: 0x41e8dc1b, REG x24: 0x0000000000000000
PC: 0x0000000080001510, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x0000000080001514, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001518, INSTR: 0x00013f83, REG x31: 0x0000000080032300, MEM 0x000000008004fe80
PC: 0x000000008000151c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001520, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001524, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001528, INSTR: 0x00013503, REG x10: 0x000000008003bee1, MEM 0x000000008004fea0
PC: 0x000000008000152c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001530, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001534, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001538, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000153c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001540, INSTR: 0x00013903, REG x18: 0x000000008004781b, MEM 0x000000008004fed0
PC: 0x0000000080001544, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001548, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x000000008000154c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001550, INSTR: 0x00013483, REG x9: 0x0000000000000777, MEM 0x000000008004fef0
PC: 0x0000000080001554, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001558, INSTR: 0x00008067
PC: 0x000000008000081c, INSTR: 0x01bdd933, REG x18: 0x0000000000000000
PC: 0x0000000080000820, INSTR: 0x01f3d633, REG x12: 0x000000008004f877
PC: 0x0000000080000824, INSTR: 0xfffa8a93, REG x21: 0x0000000000000003
PC: 0x0000000080000828, INSTR: 0xfc4adee3
PC: 0x0000000080000804, INSTR: 0x0104ddb3, REG x27: 0x0000000000000077
PC: 0x0000000080000808, INSTR: 0x0085d933, REG x18: 0x000000008004781b
PC: 0x000000008000080c, INSTR: 0x0148d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000810, INSTR: 0x00cf5033
PC: 0x0000000080000814, INSTR: 0x0198d9b3, REG x19: 0x0000000000000001
PC: 0x0000000080000818, INSTR: 0x47d000ef, REG x1: 0x000000008000081c
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x0000000000000777
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x000000008004781b
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fea0: 0x000000008003bee1
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000080032300
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000001
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0x000000007ffb0194
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x0000000000000000
PC: 0x00000000800014ec, INSTR: 0xc2614f97, REG x31: 0x00000000426154ec
PC: 0x00000000800014f0, INSTR: 0x01f25c33, REG x24: 0x0000000000000000
PC: 0x00000000800014f4, INSTR: 0x0060d4b3, REG x9: 0x000000008000081c
PC: 0x00000000800014f8, INSTR: 0x00bdf333, REG x6: 0x0000000000000013
PC: 0x00000000800014fc, INSTR: 0x40020737, REG x14: 0x0000000040020000
PC: 0x0000000080001500, INSTR: 0xb537071b, REG x14: 0x000000004001fb53
PC: 0x0000000080001504, INSTR: 0x00171713, REG x14: 0x000000008003f6a6
PC: 0x0000000080001508, INSTR: 0xab671b03, REG x22: 0x0000000000000000, MEM 0x000000008003f15c
PC: 0x000000008000150c, INSTR: 0x41e8dc1b, REG x24: 0x0000000000000000
PC: 0x0000000080001510, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x0000000080001514, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001518, INSTR: 0x00013f83, REG x31: 0x0000000080032300, MEM 0x000000008004fe80
PC: 0x000000008000151c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001520, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001524, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001528, INSTR: 0x00013503, REG x10: 0x000000008003bee1, MEM 0x000000008004fea0
PC: 0x000000008000152c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001530, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001534, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001538, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000153c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001540, INSTR: 0x00013903, REG x18: 0x000000008004781b, MEM 0x000000008004fed0
PC: 0x0000000080001544, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001548, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x000000008000154c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001550, INSTR: 0x00013483, REG x9: 0x0000000000000777, MEM 0x000000008004fef0
PC: 0x0000000080001554, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001558, INSTR: 0x00008067
PC: 0x000000008000081c, INSTR: 0x01bdd933, REG x18: 0x0000000000000000
PC: 0x0000000080000820, INSTR: 0x01f3d633, REG x12: 0x000000008004f877
PC: 0x0000000080000824, INSTR: 0xfffa8a93, REG x21: 0x0000000000000002
PC: 0x0000000080000828, INSTR: 0xfc4adee3
PC: 0x0000000080000804, INSTR: 0x0104ddb3, REG x27: 0x0000000000000077
PC: 0x0000000080000808, INSTR: 0x0085d933, REG x18: 0x000000008004781b
PC: 0x000000008000080c, INSTR: 0x0148d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000810, INSTR: 0x00cf5033
PC: 0x0000000080000814, INSTR: 0x0198d9b3, REG x19: 0x0000000000000001
PC: 0x0000000080000818, INSTR: 0x47d000ef, REG x1: 0x000000008000081c
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x0000000000000777
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x000000008004781b
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fea0: 0x000000008003bee1
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000080032300
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000001
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0x000000007ffb0194
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x0000000000000000
PC: 0x00000000800014ec, INSTR: 0xc2614f97, REG x31: 0x00000000426154ec
PC: 0x00000000800014f0, INSTR: 0x01f25c33, REG x24: 0x0000000000000000
PC: 0x00000000800014f4, INSTR: 0x0060d4b3, REG x9: 0x000000008000081c
PC: 0x00000000800014f8, INSTR: 0x00bdf333, REG x6: 0x0000000000000013
PC: 0x00000000800014fc, INSTR: 0x40020737, REG x14: 0x0000000040020000
PC: 0x0000000080001500, INSTR: 0xb537071b, REG x14: 0x000000004001fb53
PC: 0x0000000080001504, INSTR: 0x00171713, REG x14: 0x000000008003f6a6
PC: 0x0000000080001508, INSTR: 0xab671b03, REG x22: 0x0000000000000000, MEM 0x000000008003f15c
PC: 0x000000008000150c, INSTR: 0x41e8dc1b, REG x24: 0x0000000000000000
PC: 0x0000000080001510, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x0000000080001514, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001518, INSTR: 0x00013f83, REG x31: 0x0000000080032300, MEM 0x000000008004fe80
PC: 0x000000008000151c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001520, INSTR: 0x00013c03, REG x24: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001524, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001528, INSTR: 0x00013503, REG x10: 0x000000008003bee1, MEM 0x000000008004fea0
PC: 0x000000008000152c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001530, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001534, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001538, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000153c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001540, INSTR: 0x00013903, REG x18: 0x000000008004781b, MEM 0x000000008004fed0
PC: 0x0000000080001544, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001548, INSTR: 0x00013203, REG x4: 0x0000000000000001, MEM 0x000000008004fee0
PC: 0x000000008000154c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001550, INSTR: 0x00013483, REG x9: 0x0000000000000777, MEM 0x000000008004fef0
PC: 0x0000000080001554, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001558, INSTR: 0x00008067
PC: 0x000000008000081c, INSTR: 0x01bdd933, REG x18: 0x0000000000000000
PC: 0x0000000080000820, INSTR: 0x01f3d633, REG x12: 0x000000008004f877
PC: 0x0000000080000824, INSTR: 0xfffa8a93, REG x21: 0x0000000000000001
PC: 0x0000000080000828, INSTR: 0xfc4adee3
PC: 0x0000000080000804, INSTR: 0x0104ddb3, REG x27: 0x0000000000000077
PC: 0x0000000080000808, INSTR: 0x0085d933, REG x18: 0x000000008004781b
PC: 0x000000008000080c, INSTR: 0x0148d7b3, REG x15: 0x0000000000000000
PC: 0x0000000080000810, INSTR: 0x00cf5033
PC: 0x0000000080000814, INSTR: 0x0198d9b3, REG x19: 0x0000000000000001
PC: 0x0000000080000818, INSTR: 0x47d000ef, REG x1: 0x000000008000081c
PC: 0x0000000080001494, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001498, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x0000000000000777
PC: 0x000000008000149c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800014a0, INSTR: 0x00413023, MEM 0x000000008004fee0: 0x0000000000000001
PC: 0x00000000800014a4, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800014a8, INSTR: 0x01213023, MEM 0x000000008004fed0: 0x000000008004781b
PC: 0x00000000800014ac, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800014b0, INSTR: 0x00613023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x00000000800014b4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800014b8, INSTR: 0x01613023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x00000000800014bc, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800014c0, INSTR: 0x00a13023, MEM 0x000000008004fea0: 0x000000008003bee1
PC: 0x00000000800014c4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800014c8, INSTR: 0x01813023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800014cc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800014d0, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000080032300
PC: 0x00000000800014d4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800014d8, INSTR: 0x00e13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800014dc, INSTR: 0x0038d4b3, REG x9: 0x0000000000000001
PC: 0x00000000800014e0, INSTR: 0x01837233, REG x4: 0x0000000000000000
PC: 0x00000000800014e4, INSTR: 0x4028053b, REG x10: 0x000000007ffb0194
PC: 0x00000000800014e8, INSTR: 0x0061d933, REG x18: 0x0000000000000000
